"Tree","Transition","Observed","CI_Lower","CI_Upper","Significance"
"Tree_560","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_560","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_560","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_560","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_560","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_561","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_561","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_561","wastewater_to_clinics",309,327,363,"Below 95% CI"
"Tree_561","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_561","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_561","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_561","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_561","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_561","clinics_to_wastewater",308,326.975,363,"Below 95% CI"
"Tree_561","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_561","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_561","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_561","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_561","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_561","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_561","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_562","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_562","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_562","wastewater_to_clinics",308,328,364.025,"Below 95% CI"
"Tree_562","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_562","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_562","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_562","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_562","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_562","clinics_to_wastewater",307,327,364,"Below 95% CI"
"Tree_562","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_562","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_562","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_562","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_562","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_562","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_562","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_563","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_563","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_563","wastewater_to_clinics",304,327,364,"Below 95% CI"
"Tree_563","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_563","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_563","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_563","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_563","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_563","clinics_to_wastewater",303,326,364,"Below 95% CI"
"Tree_563","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_563","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_563","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_563","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_563","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_563","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_563","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_564","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_564","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_564","wastewater_to_clinics",307,327,363,"Below 95% CI"
"Tree_564","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_564","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_564","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_564","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_564","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_564","clinics_to_wastewater",305,327,363,"Below 95% CI"
"Tree_564","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_564","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_564","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_564","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_564","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_564","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_564","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_565","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_565","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_565","wastewater_to_clinics",301,327,362,"Below 95% CI"
"Tree_565","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_565","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_565","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_565","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_565","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_565","clinics_to_wastewater",300,328,362,"Below 95% CI"
"Tree_565","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_565","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_565","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_565","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_565","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_565","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_565","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_566","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_566","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_566","wastewater_to_clinics",300,326,362,"Below 95% CI"
"Tree_566","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_566","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_566","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_566","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_566","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_566","clinics_to_wastewater",299,326,362,"Below 95% CI"
"Tree_566","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_566","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_566","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_566","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_566","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_566","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_566","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_567","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_567","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_567","wastewater_to_clinics",310,327,364,"Below 95% CI"
"Tree_567","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_567","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_567","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_567","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_567","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_567","clinics_to_wastewater",309,327,364,"Below 95% CI"
"Tree_567","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_567","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_567","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_567","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_567","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_567","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_567","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_568","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_568","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_568","wastewater_to_clinics",312,328,363,"Below 95% CI"
"Tree_568","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_568","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_568","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_568","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_568","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_568","clinics_to_wastewater",310,327,363.025,"Below 95% CI"
"Tree_568","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_568","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_568","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_568","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_568","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_568","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_568","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_569","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_569","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_569","wastewater_to_clinics",310,327,364,"Below 95% CI"
"Tree_569","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_569","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_569","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_569","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_569","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_569","clinics_to_wastewater",309,327,363,"Below 95% CI"
"Tree_569","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_569","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_569","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_569","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_569","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_569","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_569","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_570","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_570","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_570","wastewater_to_clinics",298,325,364,"Below 95% CI"
"Tree_570","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_570","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_570","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_570","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_570","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_570","clinics_to_wastewater",297,324.975,364,"Below 95% CI"
"Tree_570","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_570","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_570","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_570","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_570","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_570","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_570","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_571","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_571","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_571","wastewater_to_clinics",304,328,364,"Below 95% CI"
"Tree_571","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_571","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_571","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_571","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_571","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_571","clinics_to_wastewater",303,328,363.025,"Below 95% CI"
"Tree_571","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_571","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_571","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_571","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_571","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_571","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_571","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_572","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_572","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_572","wastewater_to_clinics",306,328,365,"Below 95% CI"
"Tree_572","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_572","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_572","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_572","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_572","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_572","clinics_to_wastewater",305,328,365.025,"Below 95% CI"
"Tree_572","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_572","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_572","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_572","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_572","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_572","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_572","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_573","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_573","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_573","wastewater_to_clinics",308,326,364,"Below 95% CI"
"Tree_573","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_573","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_573","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_573","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_573","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_573","clinics_to_wastewater",307,326,364,"Below 95% CI"
"Tree_573","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_573","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_573","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_573","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_573","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_573","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_573","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_574","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_574","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_574","wastewater_to_clinics",308,328,365,"Below 95% CI"
"Tree_574","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_574","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_574","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_574","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_574","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_574","clinics_to_wastewater",307,327,365,"Below 95% CI"
"Tree_574","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_574","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_574","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_574","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_574","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_574","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_574","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_575","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_575","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_575","wastewater_to_clinics",308,327,363,"Below 95% CI"
"Tree_575","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_575","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_575","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_575","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_575","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_575","clinics_to_wastewater",307,326.975,363,"Below 95% CI"
"Tree_575","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_575","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_575","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_575","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_575","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_575","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_575","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_576","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_576","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_576","wastewater_to_clinics",294,327,365,"Below 95% CI"
"Tree_576","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_576","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_576","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_576","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_576","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_576","clinics_to_wastewater",293,327,365,"Below 95% CI"
"Tree_576","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_576","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_576","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_576","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_576","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_576","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_576","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_577","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_577","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_577","wastewater_to_clinics",298,326,363,"Below 95% CI"
"Tree_577","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_577","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_577","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_577","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_577","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_577","clinics_to_wastewater",297,326,362,"Below 95% CI"
"Tree_577","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_577","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_577","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_577","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_577","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_577","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_577","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_578","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_578","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_578","wastewater_to_clinics",303,326,364,"Below 95% CI"
"Tree_578","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_578","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_578","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_578","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_578","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_578","clinics_to_wastewater",302,326,364,"Below 95% CI"
"Tree_578","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_578","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_578","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_578","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_578","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_578","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_578","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_579","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_579","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_579","wastewater_to_clinics",298,326,363,"Below 95% CI"
"Tree_579","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_579","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_579","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_579","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_579","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_579","clinics_to_wastewater",297,326,363,"Below 95% CI"
"Tree_579","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_579","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_579","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_579","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_579","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_579","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_579","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_580","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_580","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_580","wastewater_to_clinics",310,327,363.025,"Below 95% CI"
"Tree_580","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_580","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_580","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_580","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_580","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_580","clinics_to_wastewater",308,327,364,"Below 95% CI"
"Tree_580","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_580","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_580","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_580","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_580","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_580","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_580","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_581","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_581","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_581","wastewater_to_clinics",295,326,361,"Below 95% CI"
"Tree_581","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_581","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_581","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_581","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_581","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_581","clinics_to_wastewater",294,326,362,"Below 95% CI"
"Tree_581","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_581","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_581","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_581","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_581","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_581","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_581","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_582","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_582","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_582","wastewater_to_clinics",296,327,363,"Below 95% CI"
"Tree_582","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_582","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_582","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_582","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_582","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_582","clinics_to_wastewater",295,327,363,"Below 95% CI"
"Tree_582","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_582","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_582","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_582","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_582","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_582","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_582","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_583","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_583","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_583","wastewater_to_clinics",305,327,363,"Below 95% CI"
"Tree_583","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_583","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_583","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_583","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_583","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_583","clinics_to_wastewater",304,328,363,"Below 95% CI"
"Tree_583","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_583","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_583","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_583","clinics_to_wildlife",0,0,0,"Within 95% CI"
